Time,直调负荷,联络线,风电,光伏,竞价空间,实时价格,直调负荷_day_ahead,联络线_day_ahead,风电_day_ahead,光伏_day_ahead,竞价空间_day_ahead,日前价格,价差,价差tag
2024-05-25 08:00:00,58376.44725,18072.4885,2919.5925,3190.99,34193.37625,361.68,56552.1,18481.75,3355.3525,3472.12,31242.8775,209.97,-151.71,0
2024-05-25 09:00:00,60228.31925,19651.6965,3323.385,5136.0325,32117.20525,344.52,56868.765,19945.0,3433.1375,5743.6325,27746.995,84.91,-259.61,0
2024-05-25 10:00:00,59379.282,19808.0865,3765.4225,6795.275,29010.498,331.18,55322.7275,19781.5,3653.5525,7624.4375,24263.2375,112.24,-218.94,0
2024-05-25 11:00:00,59610.06,17818.31175,3869.295,8144.215,29778.23825,359.06,54966.4,18251.0,4088.64,8940.99,23685.77,169.18,-189.88,0
2024-05-25 12:00:00,56355.77475,15198.37025,4264.4475,8804.145,28088.811999999994,356.53,51842.71,15669.0,4490.7475,9632.61,22050.3524999999,105.24,-251.28999999999996,0
2024-05-25 13:00:00,52157.8345,14438.96025,4817.685,9048.9975,23852.19175,320.99,48678.09,15072.5,4941.4725,9608.7275,19055.3899999999,115.82,-205.17000000000002,0
2024-05-25 14:00:00,54393.7545,15480.1545,5285.2175,8685.3575,24943.02500000001,318.47,52401.27,16052.5,5470.1875,8808.7025,22069.8799999999,115.12,-203.35000000000002,0
2024-05-25 15:00:00,56790.76925,17857.25575,6306.3975,7467.0675,25160.0485,287.08,56206.2725,18264.5,6063.8075,7355.795,24522.17,247.96,-39.119999999999976,0
2024-05-25 16:00:00,59602.454,18727.85425,7989.88,5198.86,27685.85975,311.1,59209.955,18977.0,6713.83,5548.945,27970.18,425.85,114.75,1
2024-05-25 17:00:00,63145.585,19728.28975,9224.8125,2947.9825,31244.50025,355.98,62453.0125,20376.0,7616.1425,3457.68,31003.1899999999,475.17,119.19,1
2024-05-25 18:00:00,64805.3045,20250.66975,8884.3275,1223.0725,34447.23475,361.78,64774.1925,20596.5,8576.4525,1518.3625,34082.8774999999,490.88,129.10000000000002,1
2024-05-25 19:00:00,65399.82475,20145.8295,9555.4075,261.6175,35436.97025,370.09,66160.365,20254.5,9554.315,326.245,36025.305,503.32,133.23000000000002,1
2024-05-25 20:00:00,66013.4175,20247.07075,9826.9825,-11.7075,35951.07175,356.59,67200.3875,20219.0,10588.26,6.3625,36386.7649999999,498.2,141.61,1
2024-05-25 21:00:00,65168.6335,19197.1515,9828.445,-9.59,36152.627,352.02,66644.8575,19199.0,11534.015,0.0,35911.8425,480.12,128.10000000000002,1
2024-05-25 22:00:00,63161.03775,18580.53525,11379.7975,-9.3675,33210.0725,329.55,64511.6075,18584.0,12079.945,0.0,33847.6625,493.3,163.75,1
2024-05-25 23:00:00,61179.6545,16326.1855,11458.5975,-9.165,33404.036499999995,318.42,62128.4725,16158.25,12148.6425,0.0,33821.58,502.53,184.10999999999996,1
2024-05-26 00:00:00,57720.53975,13809.15,11324.9825,-9.09,32595.497250000004,321.73,58725.915,13285.0,11740.97,0.0,33699.945,502.53,180.79999999999995,1
2024-05-26 01:00:00,55555.51025,14961.07775,10851.555,0.0,29742.877499999995,288.32,56428.1025,13585.0,9436.69,0.0,33406.4125,397.63,109.31,1
2024-05-26 02:00:00,54128.49,15210.14675,9036.05,-8.86,29891.15325,314.29,54805.475,13583.0,8666.12,0.0,32556.3549999999,394.37,80.07999999999998,1
2024-05-26 03:00:00,53246.508,15203.67475,8191.495,-8.855,29860.193250000004,349.96,53668.25,13590.8125,7843.7125,0.0,32233.725,395.52,45.56,1
2024-05-26 04:00:00,52641.79975,15359.64975,7261.295,-9.01,30029.864999999994,352.71,53064.885,13697.175,7085.495,0.0,32282.215,407.79,55.08000000000004,1
2024-05-26 05:00:00,52873.97275,15346.09925,6813.6875,-9.15,30723.336000000003,384.7,53571.6975,13583.0,6382.33,6.7325,33599.635,443.22,58.52000000000004,1
2024-05-26 06:00:00,55071.18475,16346.93725,6738.59,36.97,31948.6875,399.76,56066.6175,14743.0,5652.13,152.2325,35519.255,406.54,6.78000000000003,1
2024-05-26 07:00:00,56951.57625,17741.436,6593.2475,339.625,32277.267749999995,397.73,57915.8875,16840.0,4958.135,699.2975,35418.4549999999,366.3,-31.430000000000007,0
2024-05-26 08:00:00,59815.20225,21072.664,6215.81,1029.2775,31497.45075,394.33,59567.615,18008.75,4443.5625,1849.305,35265.9975,355.74,-38.589999999999975,0
2024-05-26 09:00:00,62009.61725,24163.222,6510.87,2337.57,28997.955250000003,316.67,61254.8175,19589.5,4258.1675,3492.34,33914.81,325.78,9.109999999999957,1
2024-05-26 10:00:00,59911.236,23023.911,7300.0,4510.0775,25077.2475,206.02,60232.4925,19886.8675,4505.555,5140.44,30699.63,326.18,120.16,1
2024-05-26 11:00:00,57524.6405,21498.605,8068.5575,6575.43,21382.048,90.97,58875.13,19607.0475,5166.1875,6711.9475,27389.9474999999,318.87,227.9,1
2024-05-26 12:00:00,51923.85425,18757.439,7196.315,8011.805,17958.29525,-40.1,54198.895,18881.6775,5904.7625,8036.445,21376.01,296.41,336.51000000000005,1
2024-05-26 13:00:00,46491.7715,18497.6985,4143.4475,7969.9575,15880.668,-80.0,49408.4675,18572.7025,6595.4,8687.5475,15552.8174999999,319.74,399.74,1
2024-05-26 14:00:00,47302.6385,19246.5125,3797.0225,7701.6825,16557.421000000002,-80.0,50600.735,19195.1925,7391.855,8711.86,15301.8275,287.85,367.85,1
2024-05-26 15:00:00,48054.1455,19648.071,4081.5925,5592.3125,18732.1695,-80.0,52517.495,19507.57,8326.7275,8076.7325,16606.465,325.05,405.05,1
2024-05-26 16:00:00,49874.56925,18864.63975,6437.8,5337.49,19234.639500000005,-57.47,54536.0875,18789.445,8940.9675,6615.045,20190.63,370.62,428.09000000000003,1
2024-05-26 17:00:00,54604.714,19780.85,7912.5925,4290.0125,22621.259,90.26,58097.8975,19654.5,9428.03,4437.355,24578.0125,375.85,285.59000000000003,1
2024-05-26 18:00:00,59197.1905,20376.11525,9620.6725,2014.0825,27186.32025,250.94,61456.585,20260.0,9437.5,2093.43,29665.655,365.59,114.64999999999998,1
2024-05-26 19:00:00,62122.37625,20325.48025,9687.8725,417.8775,31691.146000000004,375.96,64512.425,20254.25,8946.36,468.4175,34843.3975,340.34,-35.620000000000005,0
2024-05-26 20:00:00,63823.26675,20177.6925,8123.1725,-9.665,35532.066750000005,392.3,65741.16,20254.0,8423.9225,7.5025,37055.735,340.32,-51.98000000000002,0
2024-05-26 21:00:00,63819.549,19385.51675,6510.4975,-9.5075,37933.042250000006,407.96,64924.3125,19232.5,7891.2475,0.06,37800.505,293.88,-114.07999999999998,0
2024-05-26 22:00:00,61825.85425,18695.519,4913.4625,-9.4125,38226.28524999999,429.55,62789.9425,18611.0,7070.575,0.0,37108.3675,332.24,-97.31,0
2024-05-26 23:00:00,59369.9505,16177.95125,3419.02,-9.225,39782.20425,425.84,60395.7425,16171.0,6059.9575,0.0,38164.785,348.57,-77.26999999999998,0
2024-05-27 00:00:00,56075.803,13400.51175,2471.2525,-9.0375,40213.07625,436.41,56959.8075,13303.0,5153.065,0.0,38503.7425,348.57,-87.84000000000003,0
2024-05-27 01:00:00,54419.35025,13598.2355,2274.0225,0.0,38547.09225,504.91,55001.615,13590.25,3940.005,0.0,37471.36,376.01,-128.90000000000003,0
2024-05-27 02:00:00,53065.75175,13437.02075,3133.91,-9.005,36503.826,482.92,53753.4525,13589.0,4154.8425,0.0,36009.61,375.0,-107.92000000000002,0
2024-05-27 03:00:00,52180.01575,13514.07125,4607.0125,-8.97,34067.902,474.95,52534.655,13584.5,4293.125,0.0,34657.03,392.88,-82.07,0
2024-05-27 04:00:00,51654.088,13465.22875,5972.73,-8.8925,32225.021750000004,413.37,52094.1275,13583.0,4265.0425,0.0,34246.085,437.04,23.670000000000016,1
2024-05-27 05:00:00,52461.79125,13608.177,6555.5225,2.245,32295.84675,409.56,53154.885,13583.0,4143.5825,6.935,35421.3675,461.84,52.27999999999997,1
2024-05-27 06:00:00,54492.67925,14745.75025,6569.755,577.885,32599.289000000008,444.88,56131.58,14743.0,3937.8525,461.2425,36989.485,447.65,2.769999999999982,1
2024-05-27 07:00:00,54099.75375,16817.7795,6167.4125,2242.42,28872.141750000003,267.0,56121.605,16840.0,3651.425,1979.9075,33650.2725,428.55,161.55,1
2024-05-27 08:00:00,52902.59275,18107.42725,4970.1325,4900.07,24924.963000000003,-1.76,54995.905,18014.5,3219.5425,4375.555,29386.3074999999,381.51,383.27,1
2024-05-27 09:00:00,52842.121,19229.35175,3702.955,7375.265,22534.54925,-80.0,54722.55,19589.5,2621.9525,6949.0975,25562.0,320.95,400.95,1
2024-05-27 10:00:00,51288.9475,18017.22425,3070.0175,8900.445,21301.26075,-80.0,52455.545,19761.5,2159.505,9032.1275,21502.4125,305.83,385.83,1
2024-05-27 11:00:00,51192.63225,16635.645,2606.65,9947.5575,22002.77975,-80.0,52679.475,17856.5,1901.125,10380.3675,22541.4825,97.21,177.20999999999998,1
2024-05-27 12:00:00,48323.981,14957.35675,2231.385,10904.54,20230.69925,-44.63,49913.75,15218.0,1737.9975,11061.6375,21896.115,-80.0,-35.37,0
2024-05-27 13:00:00,44916.6895,14715.86825,2049.07,11198.82,16952.93125,-80.0,46487.68,14602.5,1642.2575,11106.0825,19136.84,-80.0,0.0,1
2024-05-27 14:00:00,47599.41925,15605.0425,1781.405,10770.795,19442.17675,-55.6,49833.09,15551.0,1646.6575,10584.9075,22050.5249999999,-36.31,19.29,1
2024-05-27 15:00:00,50092.2845,17649.77225,1729.33,9422.495,21290.687249999995,20.97,52965.215,17763.0,1690.735,9373.6325,24137.8474999999,131.85,110.88,1
2024-05-27 16:00:00,52872.21175,18592.13575,1924.0375,7707.2875,24648.751000000004,105.35,55555.2825,18664.5,1713.995,7414.685,27762.1024999999,220.45,115.1,1
2024-05-27 17:00:00,57742.345,19851.02825,1991.97,5049.56,30849.78675,317.69,59878.2375,19658.75,1710.17,4828.755,33680.5625,327.18,9.490000000000009,1
2024-05-27 18:00:00,61875.4975,20351.2225,2142.2575,2076.345,37305.67249999999,457.62,63337.685,20250.5,1723.04,2224.2825,39139.8624999999,419.58,-38.04000000000002,0
2024-05-27 19:00:00,64461.8345,20200.87525,2106.3625,411.93,41742.66675,507.03,66134.2375,20226.75,1847.395,498.2775,43561.815,423.72,-83.30999999999995,0
2024-05-27 20:00:00,65774.64475,20248.06975,2157.0525,-7.9875,43377.51000000002,506.31,67390.2075,20216.0,2069.745,7.5875,45096.875,414.7,-91.61000000000001,0
2024-05-27 21:00:00,65039.35825,19121.0205,2342.4775,-9.5425,43585.40275,495.29,66470.9925,19196.0,2328.97,0.06,44945.9624999999,408.19,-87.10000000000002,0
2024-05-27 22:00:00,62920.3785,18713.719,2424.31,-5.51,41787.8595,479.77,64471.1,18581.0,2592.4875,0.0,43297.6124999999,406.28,-73.49000000000001,0
2024-05-27 23:00:00,60595.5135,16205.057,2560.8775,-9.1825,41838.7615,478.8,61778.2775,16158.25,2806.855,0.0,42813.1724999999,452.18,-26.620000000000005,0
2024-05-28 00:00:00,57182.97,13357.86125,2536.1325,-8.96,41297.93625,472.19,58407.85,13285.0,2903.9975,0.0,42218.8525,452.18,-20.00999999999999,0
2024-05-28 01:00:00,55285.95225,13665.90575,2428.155,0.0,39191.891500000005,509.78,55380.5825,13585.0,2433.15,0.0,39362.4324999999,464.86,-44.91999999999996,0
2024-05-28 02:00:00,54105.602,13671.2555,2061.5775,-8.935,38381.704,500.0,54196.86,13583.0,2405.52,0.0,38208.34,441.57,-58.43000000000001,0
2024-05-28 03:00:00,53049.97775,13568.4905,1678.725,-8.965,37811.72725,519.33,53265.355,13583.0,2396.075,0.0,37286.28,414.8,-104.53000000000003,0
2024-05-28 04:00:00,52659.5675,13575.13575,1656.7225,-8.92,37436.62924999999,524.98,52824.89,13583.0,2407.1375,0.0,36834.7525,468.81,-56.170000000000016,0
2024-05-28 05:00:00,53683.76375,13452.5045,1680.6725,2.6875,38547.89925,539.51,53723.015,13583.0,2411.2425,8.52,37720.2525,498.02,-41.49000000000001,0
2024-05-28 06:00:00,55884.4515,14763.433,1566.8675,530.07,39024.081000000006,548.32,56451.9175,14743.0,2348.605,530.325,38829.9875,420.61,-127.71000000000004,0
2024-05-28 07:00:00,55194.366,16913.989,1544.5875,2326.66,34409.129499999995,460.07,55575.4025,16840.0,2179.295,2304.5,34251.6075,210.81,-249.26,0
2024-05-28 08:00:00,52657.7305,18154.4395,1135.5475,5346.96,28020.7835,194.32,53198.8575,18008.75,1919.0475,5013.0075,28258.0524999999,-1.36,-195.68,0
2024-05-28 09:00:00,52053.284,19631.87425,470.36,8074.41,23876.63975,39.19,52539.77,19589.5,1548.085,7791.535,23610.6499999999,-85.08,-124.27,0
2024-05-28 10:00:00,50068.4585,19070.26,420.765,10093.505,20483.9285,-80.0,50229.8375,19761.5,1242.76,9875.115,19350.4625,-80.0,0.0,1
2024-05-28 11:00:00,50343.31075,17476.71,576.1825,11232.6125,21057.80575,70.28,50383.3625,17856.5,1138.415,11100.67,20287.7775,-13.1,-83.38,0
2024-05-28 12:00:00,47786.06825,15036.924,656.415,11616.625,20476.10425,54.9,47627.7525,15218.0,1163.5775,11580.9275,19665.2475,-80.0,-134.9,0
2024-05-28 13:00:00,44726.82175,14598.7125,880.07,11520.915,17727.12425,45.43,44006.1575,14602.5,1319.06,11487.2375,16597.36,-26.73,-72.16,0
2024-05-28 14:00:00,47957.54,15714.69825,1111.01,10960.2875,20171.54425,74.45,46963.6575,15551.0,1630.125,10854.3,18928.2325,47.69,-26.760000000000005,0
2024-05-28 15:00:00,51218.5585,17835.54375,1477.2875,9650.38,22255.34725000001,88.68,50478.7975,17763.0,2023.5275,9461.22,21231.05,234.45,145.76999999999998,1
2024-05-28 16:00:00,54519.55125,18684.262,1832.635,7529.1325,26473.52175,234.87,53491.58,18664.5,2527.635,7372.575,24926.87,399.65,164.77999999999997,1
2024-05-28 17:00:00,59420.20175,19626.38875,2204.8725,4797.7025,32791.238000000005,395.81,58474.275,19653.5,3171.915,4713.2125,30935.6475,499.3,103.49000000000001,1
2024-05-28 18:00:00,63048.53175,20227.04675,2743.9425,2025.8275,38051.715,530.71,62710.1225,20241.5,4013.1975,2148.02,36307.405,513.73,-16.980000000000018,0
2024-05-28 19:00:00,65390.76925,20223.45975,4018.35,449.0325,40699.927,542.65,66137.4,20221.5,5355.9525,493.43,40066.5174999999,504.71,-37.94,0
2024-05-28 20:00:00,66790.6925,20194.56025,6202.235,-9.22,40403.11725000001,530.04,67847.025,20216.0,7205.7525,10.01,40415.2624999999,502.59,-27.44999999999999,0
2024-05-28 21:00:00,65945.20675,19189.48,8772.595,-9.8075,37992.93925,484.15,66686.05,19196.0,9191.01,0.06,38298.98,488.74,4.590000000000032,1
2024-05-28 22:00:00,63776.5395,18590.09,11310.345,-9.52,33885.6245,303.29,64315.5775,18581.0,10882.22,0.0,34852.3575,491.15,187.85999999999996,1
2024-05-28 23:00:00,61358.35375,16154.2815,12446.3575,-9.465,32767.179750000007,220.12,61762.66,16158.25,12224.74,0.0,33379.67,506.05,285.93,1
2024-05-29 00:00:00,57772.86925,13797.74025,12797.04,-9.24,31187.329,228.55,58290.045,13285.0,13200.3525,0.0,31804.6924999999,506.05,277.5,1
2024-05-29 01:00:00,56003.4655,14605.36075,13202.9825,0.0,28195.12225,233.07,56574.5225,13585.0,13787.7275,0.0,29201.795,511.15,278.08,1
2024-05-29 02:00:00,54693.80075,13813.478,13781.14,-9.13,27108.31275000001,320.44,55047.3575,13583.0,14074.2275,0.0,27390.1299999999,502.01,181.57,1
2024-05-29 03:00:00,53587.77025,14415.11825,13938.1775,-9.01,25243.4845,272.01,54269.0875,13583.0,14153.41,0.0,26532.6775,500.0,227.99,1
2024-05-29 04:00:00,53043.28625,14442.93575,13808.0525,-9.0,24801.298000000003,259.16,53681.7175,13583.0,14057.5025,0.0,26041.2149999999,520.87,261.71,1
2024-05-29 05:00:00,53857.4405,13458.3565,13873.525,2.0125,26523.5465,351.41,54694.935,13583.0,13789.56,9.25,27313.125,540.9,189.48999999999995,1
2024-05-29 06:00:00,55655.279,14825.00275,13462.3325,673.205,26694.73875,365.51,57034.2375,14743.0,13325.385,471.0725,28494.78,443.8,78.29000000000002,1
2024-05-29 07:00:00,55931.27925,16802.9745,11944.9175,2215.1125,24968.27475,186.62,56296.9675,16840.0,12688.3525,1948.625,24819.9899999999,199.88,13.259999999999991,1
2024-05-29 08:00:00,54415.39225,18216.067,10270.085,4548.965,21380.275249999995,-80.0,55598.4875,18013.25,11647.1,4159.15,21778.9875,-29.31,50.69,1
2024-05-29 09:00:00,53731.49075,19711.603,9569.49,6743.4975,17706.900249999995,-80.0,56297.3275,19589.5,10906.4875,6430.6525,19370.6875,-80.26,-0.2600000000000051,0
2024-05-29 10:00:00,52047.58225,19687.83075,7853.3225,8029.56,16476.868999999995,-80.0,55004.885,19761.5,10949.2525,8205.3725,16088.76,-27.49,52.510000000000005,1
2024-05-29 11:00:00,52510.464,17942.306,8479.465,9091.2825,16997.410499999998,-80.0,55723.58,17856.5,11323.7575,9361.01,17182.3125,45.25,125.25,1
2024-05-29 12:00:00,49976.634,15073.903,8633.395,9193.52,17075.816,-79.48,53177.3775,15218.0,11658.5525,9825.74,16475.085,21.95,101.43,1
2024-05-29 13:00:00,47403.4855,14604.3475,8022.725,8705.7975,16070.615500000007,-79.2,50212.7425,14602.5,11955.7975,9700.815,13953.63,64.22,143.42000000000002,1
2024-05-29 14:00:00,51577.20975,15387.76175,10016.61,8265.135,17907.703,-80.0,53660.685,15551.0,12354.95,8955.2875,16799.4474999999,91.02,171.01999999999998,1
2024-05-29 15:00:00,56205.33325,16849.41075,12464.8525,7056.5775,19834.4925,47.35,57368.305,17763.0,12888.4475,7498.8575,19218.0,245.86,198.51000000000002,1
2024-05-29 16:00:00,60760.6015,17554.80975,14133.1375,5400.4075,23672.246749999995,260.43,60290.325,18664.5,13408.8775,5602.6475,22614.2999999999,376.22,115.79000000000002,1
2024-05-29 17:00:00,64528.1625,19618.19075,12906.8725,2666.635,29336.46425,425.96,63688.25,19653.5,13578.5275,3432.6225,27023.6,514.31,88.34999999999997,1
2024-05-29 18:00:00,65154.99125,20205.41075,11777.7575,1008.7025,32163.1205,552.28,65624.6925,20241.5,13356.55,1456.0825,30570.56,516.01,-36.26999999999998,0
2024-05-29 19:00:00,65562.1305,20216.9725,11930.2625,197.715,33217.1805,595.19,66918.3575,20221.5,13231.1775,316.1325,33149.5475,473.42,-121.77000000000004,0
2024-05-29 20:00:00,65884.4325,20393.40825,12777.715,-10.31,32723.61925,528.76,68201.1925,20216.0,13400.2725,9.66,34575.26,406.42,-122.33999999999997,0
2024-05-29 21:00:00,65156.869,19259.52625,13702.4875,-9.6,32204.455249999995,524.08,67056.6425,19196.0,13850.0375,0.06,34010.545,287.83,-236.25000000000006,0
2024-05-29 22:00:00,63143.5815,18578.1745,13788.54,-9.465,30786.332,372.26,64959.2525,18581.0,14234.52,0.0,32143.7325,228.47,-143.79,0
2024-05-29 23:00:00,61025.462,16247.96125,13356.515,-9.455,31430.44075,374.48,62418.8675,16158.25,14487.6125,0.0,31773.005,243.39,-131.09000000000003,0
2024-05-30 00:00:00,57643.761,13439.9685,13216.9975,-9.2225,30996.0175,371.29,58733.1125,13285.0,14479.5075,0.0,30968.605,243.39,-127.90000000000003,0
2024-05-30 01:00:00,55785.891,13681.62525,12907.395,0.0,29196.87075000001,191.25,56025.18,13585.0,14353.3875,0.0,28086.7925,265.07,73.82,1
2024-05-30 02:00:00,54568.089,13584.779,12985.0925,-9.105,28007.3225,202.83,54749.27,13583.0,13771.45,0.0,27394.8199999999,173.71,-29.120000000000005,0
2024-05-30 03:00:00,53522.334,13654.07375,11902.645,-9.21,27974.825250000005,309.04,53750.73,13583.0,13058.165,0.0,27109.565,166.73,-142.31000000000003,0
2024-05-30 04:00:00,53107.64275,13697.201,10379.8625,-9.19,29039.76925,351.22,53271.7675,13583.0,12355.08,0.0,27333.6875,308.22,-43.0,0
2024-05-30 05:00:00,54025.84575,13689.27625,10068.21,-7.475,30275.8345,407.78,54068.6125,13583.0,11572.215,4.285,28909.1125,351.84,-55.94,0
2024-05-30 06:00:00,57061.015,14816.429,9563.9025,264.7625,32415.920999999995,440.96,57055.5725,14743.0,10728.69,209.2,31374.6825,187.97,-252.98999999999998,0
2024-05-30 07:00:00,58896.048,16755.7345,8459.365,1006.13,32674.818500000005,423.16,58648.145,16840.0,9832.04,953.9775,31022.1274999999,-80.0,-503.16,0
2024-05-30 08:00:00,60110.514,18005.63975,7202.2775,2361.13,32541.46675000001,400.75,59645.8425,18021.75,8641.9725,2321.0375,30661.0824999999,-80.0,-480.75,0
2024-05-30 09:00:00,61768.78475,19701.76125,6863.83,4179.2875,31023.905999999995,397.62,61887.8275,19589.5,7448.2925,4141.5925,30708.4425,-80.0,-477.62,0
2024-05-30 10:00:00,59947.5175,19950.01875,6251.2575,6088.1375,27658.10375,346.97,60650.5125,19761.5,6583.485,5903.0925,28402.4349999999,-80.0,-426.97,0
2024-05-30 11:00:00,59376.26725,18611.3005,5507.09,8160.8125,27097.06425,367.99,60092.255,17856.5,5932.8025,7625.875,28677.0775,-34.72,-402.71000000000004,0
2024-05-30 12:00:00,56295.56525,15801.735,5044.0975,9309.68,26140.052749999995,342.18,55032.9475,15218.0,5309.73,9033.9775,25471.2399999999,-80.0,-422.18,0
2024-05-30 13:00:00,50977.23525,15409.7495,5285.0675,9764.715,20517.70325,213.35,50630.1575,14602.5,4772.4275,9561.4175,21693.8125,-78.46,-291.81,0
2024-05-30 14:00:00,53012.1725,16385.86475,5731.3025,9763.3525,21131.65275,145.16,52982.6675,15551.0,4470.1325,9233.455,23728.08,-52.36,-197.51999999999998,0
2024-05-30 15:00:00,54494.7315,18449.26725,5440.9825,9021.9325,21582.549250000004,86.41,55316.06,17763.0,4466.6075,8243.0025,24843.4499999999,235.97,149.56,1
2024-05-30 16:00:00,56558.543,18943.0705,6100.7025,7123.845,24390.925,155.88,57262.0925,18664.5,4718.1625,6626.235,27253.195,342.22,186.34000000000003,1
2024-05-30 17:00:00,61160.0185,19623.0605,7279.01,4592.21,29665.738,342.61,61009.91,19653.5,5120.0425,4340.3175,31896.05,446.84,104.22999999999996,1
2024-05-30 18:00:00,64044.07575,20301.97175,8014.665,1974.5775,33752.861500000006,414.13,63764.9925,20249.0,5670.19,2051.5475,35794.255,428.86,14.730000000000018,1
2024-05-30 19:00:00,65896.0235,20171.45025,8818.485,489.2775,36416.81075,437.97,65887.9375,20233.5,6670.4725,487.06,38496.905,416.87,-21.100000000000023,0
2024-05-30 20:00:00,67420.16375,20194.24025,10540.4925,-6.3975,36691.8285,419.15,67389.505,20216.0,8038.39,9.825,39125.29,448.1,28.950000000000045,1
2024-05-30 21:00:00,66864.495,19272.28375,9815.435,-10.0025,37786.77875,400.41,66285.1625,19196.0,9320.8225,0.06,37768.28,370.0,-30.410000000000025,0
2024-05-30 22:00:00,64858.2975,18604.721,10587.635,-9.47,35675.411499999995,372.35,64097.7025,18581.0,10273.6225,0.0,35243.08,368.79,-3.5600000000000023,0
2024-05-30 23:00:00,62438.6565,16212.66625,11782.43,-9.4875,34453.04775,337.2,61626.3725,16158.25,10800.8,0.0,34667.3224999999,395.5,58.30000000000001,1
2024-05-31 00:00:00,58567.49725,13206.6695,13419.4475,-9.255,31950.63525,253.81,58021.53,13285.0,10857.315,0.0,33879.215,395.5,141.69,1
2024-05-31 01:00:00,56674.52325,13937.90725,14347.85,0.0,28388.766,199.1,56074.43,13828.0,13035.0575,0.0,29211.3724999999,295.91,96.81000000000003,1
2024-05-31 02:00:00,55208.13075,13757.33375,14380.48,-8.96,27079.277,303.98,54715.6925,13826.0,12130.0675,0.0,28759.625,292.95,-11.03000000000003,0
2024-05-31 03:00:00,54278.61925,13817.5115,13666.5075,-9.1325,26803.732750000003,234.36,53676.695,13826.0,10797.21,0.0,29053.485,309.59,75.22999999999996,1
2024-05-31 04:00:00,53696.1475,13784.89175,11673.3975,-9.175,28247.03325,327.22,53204.015,13826.0,9632.4675,0.0,29745.5475,359.24,32.01999999999998,1
2024-05-31 05:00:00,54663.73575,13798.78875,11020.295,3.5125,29841.1395,428.85,54132.39,13826.0,9112.025,6.9525,31187.4125,412.65,-16.200000000000045,0
2024-05-31 06:00:00,56587.50525,15059.44175,10742.6375,569.3875,30216.0385,461.87,56651.755,15038.5,8551.485,473.125,32588.6449999999,365.45,-96.42000000000002,0
2024-05-31 07:00:00,56291.751,17149.91275,9708.4475,2182.655,27250.73575,328.44,55715.1225,17224.0,7955.84,2075.7425,28459.5399999999,269.59,-58.85000000000002,0
2024-05-31 08:00:00,54662.742,18415.53975,7735.99,4738.445,23772.767250000004,66.46,53620.54,18405.75,7697.2425,4569.3075,22948.24,259.12,192.66000000000003,1
2024-05-31 09:00:00,54572.72825,19887.54075,7735.4675,7437.0725,19512.6475,-44.87,53769.1,19973.5,7924.1175,7213.9375,18657.545,172.64,217.51,1
2024-05-31 10:00:00,52722.86825,19426.92925,8554.92,9181.965,15559.054,-80.0,51763.185,20130.5,8473.705,9293.9975,13864.9824999999,242.26,322.26,1
2024-05-31 11:00:00,52620.8975,17747.834,8965.5075,9997.375,15910.181000000004,-80.0,52138.5475,18113.5,8982.3675,10583.055,14459.625,183.1,263.1,1
2024-05-31 12:00:00,50062.30225,15137.59875,9259.245,10206.62,15458.8385,-76.37,49752.67,15331.0,9183.5975,11136.1475,14101.925,111.67,188.04000000000002,1
2024-05-31 13:00:00,47459.402,14744.49575,8292.6825,9932.395,14489.828749999995,-80.0,46520.8725,14715.5,9139.3875,11085.5725,11580.4124999999,158.33,238.33,1
2024-05-31 14:00:00,50825.31375,15819.354,8876.3275,9695.1975,16434.43475,-80.0,49932.0775,15752.5,9017.1325,10414.5875,14747.8575,154.79,234.79,1
2024-05-31 15:00:00,54013.30275,18079.307,9178.3575,8396.3125,18359.325750000004,-73.37,53353.675,18122.0,8947.2725,9021.465,17262.9375,311.53,384.9,1
2024-05-31 16:00:00,57549.6985,18982.2365,10556.8475,6456.005,21554.6095,65.55,56426.955,19048.5,8970.88,7041.16,21366.415,420.28,354.72999999999996,1
2024-05-31 17:00:00,61691.209,19918.30925,11563.0525,4000.2125,26209.634750000005,235.62,60350.5125,20037.5,8984.785,4559.7425,26768.4849999999,455.38,219.76,1
2024-05-31 18:00:00,63319.13,20736.7165,10882.4775,1897.085,29802.850999999995,407.8,63462.7,20633.0,8800.3175,2083.18,31946.2025,454.47,46.670000000000016,1
2024-05-31 19:00:00,64705.04925,20527.44525,10353.02,472.42,33352.16399999999,522.24,65539.8125,20617.5,8586.8825,489.7175,35845.7125,445.64,-76.60000000000002,0
2024-05-31 20:00:00,66012.66625,20505.04675,10309.995,-7.745,35205.36949999999,588.14,66983.8275,20600.0,8501.7625,15.305,37866.76,428.35,-159.78999999999996,0
2024-05-31 21:00:00,65327.486,19618.9065,10317.7375,-9.3825,35400.22449999999,608.18,66126.6425,19580.0,8308.615,0.06,38237.9675,355.29,-252.88999999999993,0
2024-05-31 22:00:00,63580.205,19047.1095,8916.905,-9.3475,35625.53800000001,574.32,64046.35,18965.0,7802.645,0.0,37278.705,346.92,-227.40000000000003,0
2024-05-31 23:00:00,61958.2265,16236.0735,6775.4275,-9.045,38955.7705,610.03,61526.3725,16489.75,7042.33,0.0,37994.2924999999,368.48,-241.54999999999995,0
2024-06-01 00:00:00,59187.2655,11928.49525,4517.4625,-9.0875,42750.39525,672.75,57921.53,13528.0,6200.865,0.0,38192.665,368.48,-304.27,0
